average_hr,average_watts,moving_time,average_speed,average_grade,distance,total_elevation_gain,labels,polyline,id
148.6,220.6,35.4,12.0,3.3,7.0,0.0,2,kk_cF~~fiVQUK_@@_ALc@Dg@Ae@ISSUGCc@Da@?YEQGaAc@a@_@s@sA_@cABYR[Li@~@gALSJ]Li@Bk@@{@F[Ng@Fa@AYCKQQg@W]YUOc@OqAKaAAUKK]GaBMWMEWF}@n@]Ba@Me@W_@a@KQCMA[ZoAVm@Xe@Pa@DSVw@HUNWb@}BXcAp@yAT}@b@aAJi@h@sABY@W]sCG_@KSQSYSUHUnASh@qBzBKFMAOKQ]]i@g@i@_@i@Qi@W]UMOCO?KDWEICKOMu@i@}@Yw@OMIAKBEHCJAlAKx@@PTv@D`@ARKx@GZ[f@OLg@DGFEJ?LBJZ\\THj@HFDHVDV?t@L|AI`A?hACVGHGFgAXu@SG?_@POPMDSIg@a@c@WiA]KGK?MJCHAvAEp@ILs@Rg@Da@?]@UBc@Li@FYJ[@[CMGWQW]EKAUBSCKFKOYCOGKe@MaAJcAYWAQBi@QQKc@w@aAq@Ii@AiAIg@KEi@k@[CUB]Q]y@G[A]Ou@MGGDQ@WKY?SEKMEOGq@Uk@oAeAMEQMYc@GWBGLU\\]b@m@d@c@|B_BZWTc@ZYVOj@S`@YTa@Rk@Ha@PST_@LK@MTa@NQVU`@s@hBuBfAgAPWROT@t@MxABpAPvCf@|@Ft@Cv@Mn@Wp@_@jCcBd@Qz@Gx@Bd@HvFnAnDn@`AJb@@r@Cx@GjAWdA_@d@Uz@k@jAeAj@s@hAoB^u@`A}Br@qAZe@l@w@dAeAnB}AvEmEx@s@`AaAjC}BhA_AfBaBd@o@|@{AbA{BVu@p@sAVu@l@eAvA}Ch@}APw@LaAVeEBMH_BNeBn@aELg@Zm@p@eBR]X}@`A_BlAuAn@c@j@g@NGxBwAfDyAx@e@`@c@|@wAf@mAbAmEh@wAx@}A`AwAp@iAdAqB\\eALs@t@aCZsAdDqLnA{ExAkFTg@nA}B|@y@bAq@RGTAZBvALtFD|CRr@@fADZAZGn@SVQLKR_@Je@HQdCwBj@[bAq@bAmAn@}@PWh@eAfA}AX{@l@cAj@sATST]^cA`@s@J_@j@y@lAwA|@{@p@c@rBaArBmAd@_@v@w@Vo@n@u@xAsBt@cAf@i@R]\\_@dCkDv@y@j@i@|BaC|@gAXc@f@aAl@gB,3521671
167.3,306.1,4.1,23.1,0.6000000000000001,1.6,100.4,0,a~zeFrywhVtA_Ah@KxBU~@[JEd@}@VSLEzARnAC~@D~B^l@N^Dn@Gn@STEb@BVHxBdAl@T\\H^PLJRXP`AHRJLTNNBVC`@YfB}CN[Da@?_@G_@M[KMm@_@{@a@OOKQGWCa@@Wh@gANQb@Sv@MXUJS?MAaAE]GYQYWKc@BgAd@Y?KKKa@@QLa@Xi@hA_Bb@_@pAu@`@a@Xk@La@LkAD{@Jw@l@}@`@c@d@]RGh@IbACd@EfAUZOd@a@HMZs@p@oCr@_CNc@Zo@|@}AdByBv@}@XSpAsA,3527464
146.3,229.5,15.5,23.7,-0.5,6.1,44.6,2,komdFh|}fVOlGMhDw@tQQrCs@pFoChPkAbIQfBQvC?XBbBLfDFn@`C|KvA`GdBjIn@zDFn@?r@MbDeBfOUpAc@nAeAjBiBtBqBdC}FtHmAfBa@p@q@tAy@xBs@nC]fBo@jGEl@?hAVhDr@dCjArBpAlApA`AxAxALPj@lAlAhDd@~@^h@rAdAj@T|Af@xA^lDbAjBn@`@NzAfAjB|Bj@jA|ApFf@nC@XBjCARK|@IRo@bAe@n@eAv@w@d@{@`@eATwIjAg@J_BRuFQmCSoACUDiAn@s@z@aAfBy@~BEVAlA@XThAh@vBb@|ArA`Ed@tB^rCRpCVtB@p@Ar@MjAGXa@`Ak@fB[lBYjCE~CD|BR`D|@jDb@~@~@~@rAdApAf@lAl@tBdB|HxHrBzBnCzBxAvAnCrBnBt@rBb@nADb@Fz@^j@v@fBzA~AxBbAvB~@zBZz@`BtFf@tAx@zCr@zBHRlA~ANJhB|@dBRdBIjFy@|@Kf@Az@HhAZ~AbAtA`BvA~Bx@vBjBjHNd@^t@X^|AlBrD~D|CpD,3534258
151.4,248.7,20.1,23.4,-0.2,7.9,337.5,0,mkjhFdarlVf@|@|@x@`HvEvAx@pSrJdI|DdBh@xD`AdCZxJz@N?bA_@jD{Bz@g@bIyFz@{@|BwCfBsBfAq@tB_AbPwGZe@Aw@iAkZI{ED{BT_CtAiGpAyG~@sEjCwLtCiNnB}LtAaI^cCjBiJvCqLv@cC`@sBd@mCv@{Dp@qBx@iAdCkCfA}@jAi@|@[bAo@~@iA`AsBtAeCnDuEb@_AzAoEl@qBJsAB}CGiAS{A[aBk@aAwNaRyAgCkAgC{A}EQgBO_Jm@gXN{A`AyBl@aD^cC\\}CBoF?oCE_DPoIBsECsDKkDi@}JMcDA}BRyBj@iBt@uAfAeClFcMv@uBPuBHcGVeJIyAo@}B[}BaAgL]wEHuBD[v@{C~CiKjAkElHwh@XwCBeCJgc@B{Ed@_B~EcK~O{\\bHqN,3544693
154.8,308.3,5.3,29.7,-1.5,2.6,0.0,0,iwxaFrebfVjAUf@Cl@?|ATt@Dr@EnBU|@C|A@rELvA@z@AjIe@`CWfA]`Ag@p@i@x@{@t@gAr@iBd@cCz@cJ`@{Bp@yB|AeEZo@fAsChAoCZm@Zi@p@w@xAsA`CoBxAcAzFeD|Ak@rF_AdCm@rBaAlFoCrB_A|@g@h@Sh@Aj@Dh@Pd@RjBb@TBfJtAf@D|BIrB_@lBu@rBa@~CYfBU`HsAf@OpBu@zBiA`CcA`Bc@`FcAxBi@,3579001
148.7,227.5,67.2,15.8,2.4,17.7,2387.1,1,u{pdFfyteVLaAP_AVq@R[fAaCP[XQb@a@d@UPMXg@FW@UOk@Iu@Bc@PgABs@V}@Z_@d@_@LOH_@B{@ASKg@[}@OcADa@Vm@Lk@@OAgB@OLc@HG\\M^EF?~@VN@LAv@Sd@g@PYLo@B_@E_BBW`@gBHMNMb@Mf@Df@P`Ad@PBb@?b@Mb@_@LSZs@BQDmA?q@CaACUKk@Iw@m@iE?UFq@b@eBFg@A[WgAE[@ULi@h@_BXs@`@sAHu@DcAJaAr@kCpAcEVqBd@sA|@}Ed@iBh@aBB]@u@Gw@O}@a@eBEu@Ba@Hc@r@{ANa@Fw@?MIaAuBqGOm@Gc@@e@Rc@z@i@TWFOFw@I}@AUBQJMNGl@ARMNWz@yBT_@NSl@Qz@Cb@EXIjCkBZ]L_@BY@[Ge@ISUYwAsAS_@UqA?]LmA^aCbAoF\\}@t@kAd@_@tBgAV]Pe@Fy@MqCDe@L]HMJI`@GpE_Fz@sDjA{BbA}AL]Fa@B_@OqC@mAlBiNr@qEHw@AoAQaAYq@}@}ASq@G[AaAD[H[Xk@\\a@NG|@SdBS|@CjAIf@UJMRc@FWDq@EmABYRk@NOPIPEh@CTKFIPa@Tq@d@uBVm@V[tBsBb@e@T[f@kAjAiD\\k@PSnAm@Va@Ja@Fo@?oAJo@Vi@r@w@R_@ZoAXu@hBeDJYD]E]MWm@y@Ei@@IJOr@c@T_@TyBBI`@e@pEoDf@o@\\i@nAgCn@cCN[p@_AN]Ls@@SEe@GQQ_@oAoAUa@Gc@@}@CSMa@c@}@CQ?{@Gw@IMg@a@iAo@yAcAQSG[Li@h@a@Nc@Dk@DwDCi@Is@g@wAYi@c@kAKs@?c@Dm@H_@~AsDLi@A]MgA?s@DUTk@FW?c@MoBCu@BeAPcA^{@|@gAH[H}@FuBBOP]XS\\GZEXGLGXe@x@eERw@JYN[b@o@dCeD^mAt@qDD]?qBD]NYTQlBcARSTc@^oBPo@x@oADODq@?s@Dc@\\}@R[`@c@r@_@^c@nAqBLa@Fe@CgDLu@HOXQn@AL?ZALGh@o@XaAZgBd@}@lAqBLs@@w@Ja@p@g@HODOBy@J_@r@e@n@Aj@Bh@Gt@Sf@UlBUL?h@JdAz@`@FVCVG|Ay@VCb@Dj@ZTFV@fAGt@`@VBp@GHDhAt@L?~@Ip@Br@Oj@s@JIXKv@IJEJIFMBQBc@MeB?a@BSZg@d@UTULo@@gAEaA?a@Zc@h@Gj@@LD`@ZTLL?j@Cj@Q~A}@P]Dg@CSEQIQo@s@Sq@Hw@|@aCh@gCDOZg@LEXBp@`@ZDLAjAo@LCfACbAGJBdBvAt@v@XFh@Of@]ZE\\DPJn@j@^`@XJrAe@nBKh@@jBp@\\B^IjBeB~@c@\\Ij@Gj@FrAKz@Bv@\\ZAv@Ub@UTWf@s@p@{AJKh@Iv@Br@IZAdAJx@a@VQNWd@_BJe@De@BeBDe@He@P_@`BoBT_@Ne@Di@DaAVq@n@_ALK^M`@E`AC^KNKZq@XyBb@sAj@yBXo@\\g@^a@l@]l@S|B]~@QtA_@n@YhAu@h@q@b@e@dBmAb@Q`@A`@HlBjAHBVBXCn@QfB_@PSJ[D_ANiAjAoDJUHE^CJBHBb@`@HB`@B^Kr@]hCo@h@_@HKp@sBXa@l@kA^Yd@QZGf@CpCg@hBe@z@]`Bc@xAe@|AaAf@GxCCb@KtAu@r@WrAUzAa@tBkAbEoCj@i@^u@~@wA|@k@rB{@^c@r@uAr@}@`@a@x@s@JGbA{@vBeA^YhAcBRSr@a@VKfAo@l@Qh@WhAUn@Yz@W`@SNSD[EcAF[\\q@h@_@pAe@l@WfBgA`AgApBcCVu@b@q@`As@JGZ]DMJcB?qAN}@Vi@\\c@HIb@WnAk@bAy@v@{A`@_Ad@qCJc@j@sARY`@g@hAeA`BaAdAe@VUR]\\iB`@w@`@mAZk@^_@t@Wl@a@NY^mBx@wB\\e@t@]b@YZEZ@pBj@p@JzAN`AEXETORg@`@aCL[NW\\]~@k@jASvAu@pAw@hByA~@cBrAeBVe@n@aAv@q@~BuAl@k@|@uAx@WLCr@C|@Tp@FjAGl@QJAf@@zAPb@JdA^H@n@IhAe@|B}Ad@e@dAm@h@_@bAa@d@?LBnAd@xAp@j@Dx@E`@QTQTKp@SXAjANrBBn@Ep@Qz@Ip@@z@Nh@CVMHKx@kAh@QNAxA@tAJn@OPWnAeCPWZ_@nBcBd@UlAc@tDaA`BYd@Ml@_@jAgAXQf@MXErAFbA?JCfDoAlAm@zA_Az@_@nA_@lCi@r@CrAn@VDdAAp@WZe@j@qAVGTP`@nAb@|@Zh@d@f@ZBt@KTAH@RJVX`@Zf@PV@`@J^Tb@`@ZLj@IRSZa@\\s@NSt@_@\\In@]HKb@u@^a@b@Ud@Mt@]^O\\e@^aAX[v@k@\\Mv@MhAc@VCt@?ZAfAc@hAKx@]NCXOn@QZOb@_@V[Zg@l@y@L[VeAT_@f@c@h@O`@Y\\]j@kA^e@z@yAXa@b@Mp@BNANETSp@kAZ_@d@iBV]PIv@?HCTUBKDsAFYDKb@c@PKb@Ix@G|@YXEv@BVAp@[~@q@XOj@S~Co@fAW\\KZOp@i@lAoAh@_@p@OXCbCGf@Sb@e@hAeCr@{@zAoApA_ANWDMTuAN_@~@mAl@k@v@Ux@GvC]t@QTOzAmBVUXOZG\\?bCXJ?x@Iv@S~B_AZCt@?\\EbDsA~Ai@XOzAiAn@_@j@Q~AYb@OdFyCjHsAh@Or@Yr@Od@AhBLrABpAA`AKJ@ZFxAd@jAVd@@f@IrAe@pAo@hAq@|BiBdB{An@Yb@IrACnAGrBAp@@ZD~@VpCd@h@XxA`ARPHNJZB`@El@Kd@,3579843
162.0,288.4,7.0,19.3,1.6,2.3,332.0,0,srdfFvdhkV_@X_AdAORWj@Oh@WzAQfBGpAKPMLQHSB[ISKc@c@o@}@a@{Ae@wAKYUc@IAOJKNKz@Gz@U`@MFSBi@CK@KDGL?PBRJVXV`@RJJb@z@d@`@NRLh@b@bC@^I`@}@vBCL?PDLFHXRxBf@VNXb@J\\D^ANO\\e@b@c@j@a@vAKt@IVOR_@`@Ql@WvDChBGXIV_@d@cAx@_@^Yb@Sh@Gl@@r@dAfGBVATIRMH_@GSCS@i@Hi@Gk@Ki@?{@Fg@Cc@QqAq@w@m@_@Qu@Sw@]SM[c@MIKEKFKNBd@DPr@xAZ`@|@j@FLJd@DlAFLHHLD~@LnAp@bBrAjAj@tAzANXDNHt@Bb@An@UdABXDJNRjAl@NLJRBTCXIRkEvG}@fBOJa@HUJ}@dAITCV?XHz@AVCVOZ]\\QFYBOFQXw@fBUTc@TQBU@,3580736
147.5,246.2,29.3,21.6,0.0,10.5,658.8,2,a`tcFd|gjVRDlCRzFBbACNA|BR|AHXHxBAbCq@`]yOlBy@hGqBfBu@hHgDjBs@z@WjBc@`AMdD]vE]j_@eC|L_ArBIfDSbGc@zJk@bGa@rCOxAAlQi@hTWpEKz@G`D]vFgAzV{Fzs@}OlYyGzIaB`Cs@pHiBdCu@nBy@dB}@bAo@dAu@fC_ClC{Ct^}b@jRuTf@e@pBcBfAu@~BgAbC{@vBa@vJgBlG{@pAEzCQxMYnBK`EK|Ik@lFYnBGb@@lBLr@LhBl@jE~AvBb@hBPpCDpLMnCGnBMfAQtBi@z@Yt@_@h@_@h@YpAaAt@s@`BkB`DgDbC_CtIcJf@s@hCiE`AoAr@m@nAu@t@]x@UXEZEfBIdADd@FrA\\pAl@xE|CbAj@v@Zz@Tl@JbBFnGMzAM~@Qj@Sz@c@pC_BxAm@~Bg@|Fu@xA]h@Q`@Q\\Wx@w@dAw@`FeE\\SlAc@tA[r@Kh@?`BH`Cb@hBVlAFbB?^CrB]f@EpB]~AShBo@bAObDu@xRyDvA_@tAo@t@g@pDeDr@g@x@[\\E|@Az@H\\HZLr@d@VVh@t@b@~@L`@RhAHhA?d@EhA]pECfA?`@H`AVbBV|@n@tAb@r@bA`ArIjFhIlF,3589540
162.8,277.8,40.1,12.4,4.5,8.4,2232.8,1,mvdcFfoshVDQ`@RlAv@RJnALL?fA]xEmBz@@z@Rt@MfAkA~@uAp@}Ah@}@`C}CfAkAbB{AhAm@pAS`BCx@Fr@f@Pz@Ez@QdAEh@FxA\\dAV~ALrD@bBBVXn@XPtAd@d@J`CE|@Bf@I^KhB_@jB}@f@[Z[HCNZIrBJnEFn@Tx@`@x@X^^Xh@Th@Hj@AXSP]Tq@VCNVZn@XTpATV^Tl@b@^^Pb@Jl@Av@OzAg@d@]r@gAb@IbAVj@Bl@El@WXg@RmBp@eAdAgB`@Y\\F^P|@l@\\FTCn@@|@HZZ^|@Jb@NrA\\r@ZL`@Av@Gf@Hb@`@Tn@HdASpEO`CAz@Fl@VL`@CXYN_@DWJkA\\}BLe@T_@`@Sj@A^Kb@UX?`@J\\TNZDf@IjA?^Dd@A`@_@pACzAc@zAAj@F^N`@z@dARb@Hf@@|@Ld@~CfDzClAf@@^M\\i@Hg@HoAEy@Bk@Lg@Xc@\\M^B\\Nb@p@VJ^G`@[\\y@L{@\\i@TC^Hh@CRYDe@CaAR}@^Cn@R^B`@RPXf@tAn@`AZn@h@l@h@BlASb@UfBoBPKPCbAN`AEjAMZKZQ^E\\@ZLAR}@F_@Rw@x@]d@Kd@Bh@Ff@Tn@XNvBErAYf@?fAh@d@LXV@\\MP[Po@NORBVRJZHd@D^C\\MXEzA{@b@EZDZPRX\\~@\\RXGVUXQZ@nAx@XHJ?ZM^@h@Rj@?VGXCXLXhADh@Cf@Nd@BDp@f@TVLZDh@Eh@StAEh@EzFGt@KXe@v@?j@RZTD^K`Ao@Vg@JoALKh@[b@_@`@WHg@@g@x@aATo@X]l@k@Pk@FcAP}@x@kAJw@Zs@VI\\L\\V\\At@Ir@Nf@@lB[t@Q^HVf@v@zBj@d@\\NXV^|@Xf@v@^bARpBd@ZF|@Bl@Kz@]x@_@NORYRe@TmBb@aA\\UZGX@t@LtCV`@?bAQtAa@lAm@`@a@Ni@@k@AoBDeCDc@Nk@LW`@_@jAm@X?b@Fh@AXWXe@\\c@t@w@lB{AV?HLJlANXTPl@Dl@GRYb@iBV_@\\?f@Td@@XIl@H\\j@^Xn@Fj@YJm@@e@HWFAzAPnCPjBZf@J|@\\v@~@r@lBHlAUx@u@rBWfAQtASz@Wz@i@tAKd@E^GdBGjFMhBAjAJbCIhA}@xFQxBJnAX`@j@n@NTJb@F|@G|AIv@DjA`AvCDZDv@^|@\\Rn@BzDo@|@L\\Z~@h@r@FZh@V`Bd@x@dB`AzAv@zA~@l@X|@@\\WbA_@h@Bh@f@Tj@d@|@NH~@i@fAMj@e@Hc@@[CsAjAaAPI`@Ij@Wd@c@ZMb@]\\a@p@g@LWJeAVy@Xg@~@s@`@SZB^Zn@|@Zv@J|@?\\GlA,3609163
164.0,281.0,10.5,15.1,3.4,2.7,0.0,3,ohlcFruviVDc@Lk@`@kA@UBy@Nk@NU`@[|@e@|@m@Ze@HW?WMWoAu@QWi@wAKs@Ac@Da@Lk@d@w@Li@Ae@OiAHeBIkAQkA@iBJe@JSfAiAd@m@Xi@FYHsBV}AjAcEp@kARk@Di@@_BBy@?aCDU`@sAB]Ag@Qo@ES?KNe@l@Y`@c@FWFcAFe@FQZi@Ha@Cm@{@QmAKUGKKOa@G]?cBCYKu@Oe@]_@GCq@ByAz@gA`@G@i@IGQAUDe@Li@`@aAVc@~@aA^g@t@sAZcADYAg@IYIIUQYOuB_@_A]YGoAM]GIKAQBMJUT]j@o@f@a@n@s@x@yAXW`@Qh@KRIXYHCDKBi@FqBTm@`@a@VOnAe@L?`@GVI\\]DIPc@BSAw@Io@MYMQICY@SBUASC]Mi@c@UGc@?KBw@Ri@Hq@@e@Do@Ps@`@g@Nq@HgADc@KSKWSOU]y@Y}AKW]w@MSi@o@O]@a@Rc@^q@FSXc@FSFqAPgAXcCDsAA_AE]Kc@Sg@,3621774
159.8,237.7,45.7,8.2,6.7,6.3,2433.1,1,ym_cFfg_eVUv@UfBCj@LfELh@RXJT@XCLMJqAd@eArAyAhAWLKAKEe@k@WKM@QTCZBNX\\ZLhAZN@\\A|@Kh@CtB^~C\\XJFFDRANg@|AG`@A`@DVT~@Hp@Cj@]hCG|@@h@RrA?PCPMT}@vAO~@IXO`@e@v@IVEf@GjFG^IRQXQL_@Fo@AOHWTs@jA}@vBi@t@IT?d@BHf@n@xAD`@B`@Hp@Vb@HPC^WNUPMPGTAXLTATI~@g@RGPENBNHJR@~@GZMVa@h@_@n@Yt@a@vAYxAG\\A^V~@jAhCTx@R~@D`@D~@?\\Kt@?t@DTdA~ANLNFb@Fl@DpD`Af@JvBFbAEb@@f@E\\SDOL_AJa@^m@Pm@Lo@R]LGR?RLh@NJFJPBZA`A@vAIbA@RDPRTFDf@RPBf@RRJLLRl@NdAR~@\\dANP^\\h@VT\\DRATWjA?XDNn@l@f@jAp@t@JZN~@DHLHx@NZJPLHT?PINQDQEUQWMe@EMEc@_@QIk@KUIOKu@s@SMKCO@]X[n@YlA?NBHN?DCHKNc@FKHGHATHj@l@Xj@Tz@t@tA|@hAr@vAv@|@LTHf@BjAHj@Xf@n@j@PPBJ?TOJO@sAc@i@[c@e@c@i@WUQIWIS@OJIX?XN|@Bj@OxAAn@N^b@h@D^GLMLQH_@@UJu@bAi@dB[rASnBQdEGf@K`@K^k@tAYf@cBdBMb@A^@`@D^N^^ZpBfALLDJ@LK\\ILKVAVHhALbALh@JHb@PT@j@AbAJZRFNARk@tAAJB`@^xB@PEHIDaAR{@Zg@XMVKZCXDRDJXJ`BMZAx@Dj@Rf@d@NZZjBBXCRGJI@aAAg@XQPQ`@Il@?bAK`BIXMLU@eAWo@m@SIMAWD]P[XSXKHMDG?[GM?ML?JFP`@LX@XEbAa@P@JDn@h@b@Zb@LlATNFTTb@z@RLNBJAbC[P@JFFRCNIN[\\O^CHB`@HPT\\APIJUJW@q@C]FMNCNJXJFf@NXPPP^j@l@f@P\\@PAJ[z@M|@u@hBa@j@]NWTYh@Up@EP?l@JTVTHLBZCHQNsA\\MLCLDPT@d@YTA`@FNANGf@]LC`@JRJPV@PCHQDq@@e@NKLG`@?ZBTR`@l@b@d@Px@HVJJLFP?nADbAB~@HXFHl@Xd@HXClA_@RCP@|@j@j@LLJHZQt@At@Fn@RbA@TI^Ut@ATDXNT^R`BHJRP~@Xl@F`@?TEXBl@Rl@Ad@GTKPo@n@IRMd@Cj@H~@APMb@ARBvAE`AB^XbAXv@b@d@,3630559
138.4,166.0,7.5,14.4,1.2,1.8,110.9,2,k~deF|a}fVH_UDmFBm@J{@R{@fCaG\\cARiAHqAJw`@GkD?sA@wBCeR@k@Di@AqBM}AWkB_@}Ai@gBYeAWsAOuAYiFm@mQQsBYcB_@}Ae@uAcAyBcAwAa@e@aB}Aw@g@,3637627
158.3,244.5,16.0,9.8,5.8,2.6,945.7,3,_jkdFdxsjVRIPi@B[F[t@mCPOJMFYCoA^oAj@gAFc@\\}@ZS`@B`@N\\B\\KL]VUTF^hAJPj@VJRF\\JvAA^KLO`@Ab@HXNHTVF`@Kx@HZRZZJTPNRN\\B`@QnAMZGZC`@HTDXD~@CfABl@GTWJIXIfFGREXElDVx@F`@?jAI^It@G`B_@fAOV@j@N^B`@CXOPUPa@r@Db@PZ\\TTZN\\\\hCTx@^fBV~@T^dAtAb@r@RRRHP@PSF[Kc@]y@Ie@KeAD_@j@[h@Qr@MX?x@NX?ZDTFRPNVRHPILWd@g@RITSNS@SO[q@e@[G[B]CUSSiBKYSKeAAWEQWE_@D]H[PSTIhADfBMXGRSP[Ty@A]_@s@I]A_@Ha@TSXGZ?ZDX?VCnAa@PSH_@@_@NeAKa@Q]]]U_@Ke@Be@RUZC~@Bz@G\\@\\FXNVZD`@@fAJ`@PVXPX?`@DVTb@x@VRZD\\?VPf@v@VXZR\\BV[d@cAf@o@L]F_@Rw@B[BeAKcACc@De@PYXKVB,3638392
151.2,188.4,13.5,20.1,0.0,4.6,166.5,2,e|eeF~{qjVZKJI|@ALC^FfDCd@BHEFD`@BHEfAFLJPAz@DRNNBb@Tb@J`AJ~@AJGPQHCXKj@AXBXHZZRVXPFLv@@RO\\s@PQRAHBdAGN?LC|@HZCz@?JAd@DvA@lAELCNAt@SP@^C\\EL?LEZ@h@JNHv@v@DLAXDT?LKfAUl@AD@HGZQb@OTGRS^Y^e@`@}@b@SNQF]B[Hu@\\cA^kAh@I?g@Nc@Rq@T{@~@oBbDgAlBo@nASVWTWPc@`@eBjAKLm@`@o@h@wAhBaAtBQf@k@hCIt@CX@VKx@P`@a@fACVBVCL@RDF@RFLD\\GPCZQNFX[b@Er@Yl@K\\U^AJ[t@aAtAO^yCtBYJSPOBa@PM@g@T[V[Ha@RSCKDmBJMDy@Hk@HiA\\oBhAu@l@YZ[b@MJg@l@[Z_@Tk@f@s@|@g@R]Vs@VQJ}B\\w@FcCBu@QaAKc@Kc@Oa@IQKs@U_@Gu@WOAQEOI]AQC]Mi@M[O_B]OO_@Qi@_@w@[y@q@[KKOOMMGQUWQu@y@S_@SU[SKMKEU[EMOMGSY[KGQ[K}@B}@L_@NYXSZM`@Ur@WTWHEVGn@]v@YFGPINK?GJORMRc@@KVm@Jg@Dq@H_@@MEIGs@Qu@MiAMq@SsBJOBM`@iAF]To@`@q@Xk@Ru@D]IYE@IM@IOi@KsAOWIWi@u@y@w@o@s@GKi@c@_@_@Qo@Gi@Co@Ba@XgB?MR_AHKF[P_APs@B[Ns@PmBHIXgBL]N_@Z_@HCh@e@\\SDGJETUx@g@\\O~AoAh@SJGf@Kr@C~@L`AZXLJ@VJL@b@Rf@HT@LDHHVDz@XFAV@b@FVJJNRDn@DJNP@LDZARDZGr@Ar@DjAEX@FBzABbBEd@DZAl@FLCFEd@K`@Sx@JnBAb@CNDl@CFGBFXDAJ,3646077
165.5,348.2,3.8,15.1,5.1,1.0,0.0,3,ijnfFnrzjV`BAb@ULa@Be@x@s@fAd@\\|@Fj@Pv@n@jAt@d@l@Nf@VXTd@NbAu@AYh@_Bh@Cn@]VYhAZN`@jARNOLQbAGdAr@^GRg@KuCZqAZc@vAEbB[t@P~@OHMp@}Ab@mAZoABq@CUWmADq@j@}ATYnAO,3668777
156.5,263.3,12.0,9.5,5.9,1.9,648.3,3,itegFfr|lVa@cAo@y@MWMYEu@NyC@m@Ee@M_@o@_A[]s@a@a@]]c@o@eA_@c@e@OK?_@DOA]WQ_@_@oBAM@sACSKQOaAMqAa@cAm@{@Ma@Mu@GwBg@cGIe@I[KQUYo@g@e@u@SUu@aA{@aAW]g@m@_@g@wAaBkBaCm@iAKGIMSKIMm@k@m@aA]MiAg@[SIKMGEIw@SUQu@_@UQQK[GMIm@g@UWk@g@OQQOQIs@Qo@GwAE_ADeAVc@@i@Oc@GYOQA_@Do@Vy@BUMq@{@[e@M[CQEy@Bu@Di@A{@DyAT_CFaAAq@EWQw@k@cAUUgBwAO[IY[yABiAR]RSLAZ@TEDElAaB,3672591
147.6,257.5,8.5,21.1,1.0,3.0,230.9,0,w~agFnc~jVi@~AmAbFe@`COhAKjB?t@FxJHjELnBLbANr@`@tAzBhFj@|Ab@bBHp@F~@F`A@fB[zMCzCNhHz@jX@hCChAK|Ag@nCgAfE{@jD_AvCg@rAoCnGcIxQk@zAe@bBWlAiBpJa@lBg@xAYp@y@hAiAfAsDtCYX}@bA]f@Yh@k@tAa@~AShA]xCObAe@pBqAdEo@tAwAhCo@tA[j@Y\\yBvB[f@Q`@Sr@I^El@OhEB~@PbAVxBDnAKnA}@bFWnBEx@,3683709
140.3,209.3,11.9,23.8,-0.7000000000000001,4.7,96.5,2,kxefF`rgfVv@yAlAiB\\u@vAaFzA}DhDuMbA}E|CeMd@uBPm@Xk@Zc@vAyAt@cAnCeFbCgEj@cAb@kATkAPgERwAl@gCV{@Xk@T]jBcBp@y@rDyGtB_DTc@vAeFfAsCTy@L_AhF_f@b@kDJ_B@q@CgAKkAKo@e@cB{ByFm@qB[_BOeBC_C?uNCoB@uEF{@J}@j@mCRoAHs@Bw@Aw@Cy@C]G]UsEK{@O_AU{@uF}Nc@uAwBaIkHsWaBoFwB}GeAqDQoACu@QoJIeBy@}Iu@kH_AkKa@qDYmDCs@@u@b@yLJ_Bn@cHr@yMH_AXyAhBwFf@iA~AoCj@mAPw@LwA@kACUGQ,3692317
151.2,284.0,4.5,29.7,-1.7000000000000002,2.2,0.0,0,ki~eF|dihVaAaCsAkCyAiCsAqBQOs@e@gC{@uCy@o@[SWK]Ea@CeAE_@I][i@y@c@eAK}FJoAA[Es@SyC_Bo@e@e@q@i@sA_@yAWy@[s@QU}@u@qA_Ag@e@wAeBc@_@k@[o@OWCo@AeABo@?m@IUIk@[SQmB}By@w@{@g@o@OsEq@{AMq@EgGQo@BeAJqBJUAi@Ie@OwBcAqCwAmB_AiBcAsE}BqAk@aA[oDg@g@AuADSAeB[wBScDCgAEaEo@kAS,3692415
146.6,214.2,8.2,20.1,-0.30000000000000004,2.8,192.3,2,gxddF~x{iVCxAGd@Wx@Wf@gDxD{ElFwAdBkBlBcBzA}AlAiCdB}CjBy@n@]L_FjCgCzA_GdDkAx@}EhEeD~CuBtBs@z@q@p@{B~BgBtByLfL[^y@hAg@v@c@~@[x@g@xAw@fDUl@S\\c@^]T_Bv@c@XgBpBo@h@cFbFk@z@{A~AaBrAaHfFaHvFsA`AiCpByB|A_Ah@sAn@aBbAaBz@iBdAc@\\m@h@g@n@q@p@[`@m@f@o@~@gAdAq@|@{@r@cAlA,3726200
165.6,309.6,3.6,17.4,3.1,1.1,171.3,3,qx|eFrewhVz@P^Mf@o@PKj@@d@XdApB@XEjAH~BX\\d@IPAnAFXQ\\g@LIXKx@?NCf@]\\QbBW`@C^DNDZTT\\nAtBd@dADREVa@v@ENAPF`@r@xAJD\\@XSh@y@JIJAVBn@ZNB\\?zAQbBJp@?VNPX^lCAZBJHPPFd@ApAYTM`@]Nq@IgA@OL_@VUl@]n@YnAMh@Il@OXS,3764241
